carat;cut;color;clarity;depth;table;price;x;y;z
6;Ideal;E;VS2;623;538;2137;541;545;338
53;Ideal;G;IF;627;560;2137;523;513;325
7;Good;H;VS2;641;580;2137;551;557;355
7;Good;H;VS2;645;570;2137;553;557;358
7;Good;G;SI1;646;590;2137;549;554;356
74;Very Good;H;SI2;631;550;2138;572;578;363
71;Very Good;F;SI2;605;620;2138;575;579;349
7;Very Good;H;VS2;614;540;2138;577;566;351
51;Ideal;F;VVS2;603;560;2138;52;523;315
52;Ideal;F;VS1;615;560;2138;519;522;32
7;Ideal;H;SI1;612;580;2138;574;577;352
9;Fair;E;I1;599;660;2138;618;614;369
66;Good;F;VS2;641;560;2138;55;546;351
7;Ideal;F;SI2;628;550;2138;568;565;356
9;Fair;H;SI2;644;590;2138;603;599;387
72;Ideal;J;VVS1;624;580;2139;571;576;358
72;Ideal;G;SI2;621;590;2139;571;576;356
66;Good;G;VS1;616;610;2139;556;563;343
46;Good;D;IF;586;590;2139;506;511;298
32;Ideal;F;SI2;626;560;540;441;437;275
32;Very Good;F;SI2;631;560;540;438;434;275
3;Ideal;I;VS2;626;560;540;431;429;269
3;Very Good;H;SI1;594;630;540;44;435;26
3;Good;H;SI1;639;550;540;427;424;272
3;Premium;H;SI1;613;610;540;427;425;261
3;Premium;E;SI2;619;580;540;431;428;266
32;Ideal;J;VS1;613;570;540;443;441;271
32;Premium;J;VS1;606;590;540;446;442;269
32;Premium;J;VS1;619;580;540;439;433;27
32;Premium;J;VS1;617;580;540;44;438;271
32;Premium;I;SI1;616;610;540;44;436;27
32;Premium;I;SI1;611;590;540;442;438;269
32;Premium;I;SI1;599;610;540;447;444;267
32;Very Good;I;SI1;635;570;540;433;43;274
32;Premium;G;SI2;610;590;540;442;436;268
32;Premium;G;SI2;623;580;540;442;437;274
32;Premium;G;SI2;627;580;540;439;435;274
32;Ideal;G;SI2;625;570;540;438;435;273
32;Premium;F;SI2;597;590;540;448;443;266
32;Good;F;SI2;638;550;540;435;434;277
3;Ideal;H;SI1;626;550;540;432;428;269
3;Premium;H;SI1;612;600;540;431;429;263
3;Premium;H;SI1;613;580;540;433;429;264
3;Premium;H;SI1;595;620;540;435;432;258
3;Premium;H;SI1;593;590;540;438;436;259
3;Premium;H;SI1;629;580;540;424;422;266
3;Premium;H;SI1;626;580;540;428;422;266
7;Premium;F;SI2;596;600;2139;577;571;342
59;Ideal;F;VS1;611;560;2140;543;547;333
82;Good;J;SI1;574;590;2140;625;619;357
82;Good;J;SI1;575;620;2140;625;62;358
71;Very Good;H;SI2;618;580;2141;567;573;352
7;Very Good;G;SI2;607;580;2141;574;576;349
7;Very Good;G;SI2;607;580;2141;574;58;35
7;Very Good;G;SI2;617;600;2141;567;57;351
71;Very Good;I;SI1;618;560;2141;573;576;355
71;Very Good;I;SI1;615;580;2141;567;572;35
71;Very Good;I;SI1;589;590;2141;578;584;342
71;Very Good;H;SI1;640;580;2141;557;561;358
71;Ideal;I;VS2;610;580;2141;577;581;353
6;Ideal;E;VS2;606;560;2141;547;552;333
62;Ideal;G;VS1;618;570;2141;547;55;339
6;Very Good;H;VVS1;615;560;2142;543;546;335
75;Premium;I;SI1;627;610;2142;575;571;359
7;Ideal;I;VS1;630;540;2142;563;57;357
7;Good;I;SI1;638;570;2142;566;563;36
7;Ideal;H;SI2;599;570;2142;577;574;345
7;Good;I;SI1;636;610;2142;563;559;357
7;Good;I;SI1;643;570;2142;563;559;361
6;Premium;F;VS1;594;580;2142;552;545;326
6;Ideal;F;VS1;629;570;2142;535;531;335
7;Premium;H;SI2;628;590;2142;565;562;354
6;Ideal;F;VVS2;630;550;2143;539;537;339
9;Good;F;I1;643;580;2143;609;605;39
53;Ideal;E;VS1;614;560;2143;521;525;321
53;Ideal;E;VS1;601;570;2143;525;531;317
76;Ideal;G;SI2;621;540;2143;588;584;364
72;Very Good;J;VVS2;630;590;2144;57;572;36
73;Good;I;VS2;637;580;2144;569;564;361
52;Fair;F;IF;646;580;2144;504;517;33
72;Premium;H;SI2;618;560;2144;579;573;356
56;Ideal;E;VS1;619;570;2145;531;529;328
59;Very Good;E;VS2;594;630;2145;542;546;323
71;Ideal;I;VVS2;616;560;2145;572;58;356
7;Very Good;H;VS1;622;570;2145;567;572;354
51;Ideal;D;VVS2;620;550;2145;513;516;319
71;Good;I;VS2;611;606;2145;571;574;349
51;Very Good;E;VVS2;628;570;2146;506;51;319
52;Ideal;D;VS1;604;560;2146;524;526;317
51;Ideal;G;IF;629;580;2146;507;511;32
55;Very Good;F;VVS2;624;590;2147;52;522;325
62;Very Good;E;VS1;601;560;2147;556;558;335
71;Very Good;F;SI2;628;580;2147;563;57;356
7;Very Good;I;SI1;630;560;2147;561;566;355
7;Very Good;I;SI1;622;550;2147;562;567;351
53;Premium;D;VS1;600;610;2147;53;526;317
71;Very Good;G;SI1;632;580;2147;568;565;358
61;Ideal;D;VS2;610;570;2147;545;547;333
6;Ideal;G;VS1;612;560;2147;543;547;333
6;Ideal;G;VS1;611;570;2147;541;545;332
6;Ideal;G;VS1;625;560;2147;537;541;336
77;Ideal;J;SI1;616;550;2147;587;593;363
71;Premium;G;SI2;606;590;2147;578;574;349
57;Ideal;G;VVS2;619;560;2147;53;529;328
53;Premium;D;VS1;592;600;2147;537;531;316
73;Fair;D;SI2;655;600;2147;564;554;366
56;Ideal;G;VVS2;626;530;2148;527;531;331
76;Premium;J;VS1;611;580;2148;585;591;359
72;Premium;I;SI1;615;590;2148;573;578;354
63;Very Good;F;VS1;592;570;2149;556;566;332
71;Fair;F;SI1;570;620;2149;584;587;334
72;Ideal;J;VVS2;615;570;2150;574;577;354
7;Premium;J;IF;605;590;2150;567;573;345
7;Premium;G;SI1;630;590;2150;564;56;354
7;Fair;G;SI1;631;570;2150;564;558;354
7;Good;G;SI1;637;600;2150;557;551;353
7;Good;E;SI1;578;620;2150;579;584;336
7;Fair;H;VS1;649;560;2152;568;556;365
5;Very Good;F;VVS2;628;550;2153;50;513;318
52;Premium;G;VVS1;619;610;2153;513;511;317
52;Premium;G;VVS1;592;580;2153;531;528;314
7;Ideal;I;VS2;622;550;2154;569;573;355
7;Premium;I;VS2;608;590;2154;568;571;346
53;Ideal;H;VVS1;611;570;2154;522;525;32
74;Ideal;J;VS1;616;570;2154;577;583;357
72;Ideal;J;SI1;623;550;2154;573;576;358
48;Ideal;F;IF;621;550;2154;50;505;312
59;Very Good;G;VVS2;625;570;2155;532;536;334
77;Very Good;J;VS2;629;580;2155;583;587;368
7;Very Good;F;SI1;605;560;2155;573;58;349
59;Ideal;G;VVS2;623;560;2155;534;539;334
7;Premium;H;SI1;620;580;2155;565;571;352
7;Premium;H;SI1;613;580;2155;571;574;351
72;Premium;D;SI2;613;590;2155;579;576;354
64;Ideal;G;VS1;623;540;2155;554;556;346
7;Good;G;SI1;618;620;2155;568;572;352
73;Ideal;E;SI2;621;570;2155;575;571;356
71;Good;H;SI1;640;610;2156;561;554;357
63;Ideal;E;VS2;621;560;2156;554;551;343
62;Ideal;E;SI1;607;560;2156;554;557;337
63;Very Good;G;VS1;631;580;2157;542;546;343
56;Ideal;H;IF;604;570;2157;535;539;324
56;Ideal;H;IF;613;550;2157;531;533;326
72;Very Good;F;SI2;604;590;2158;58;583;351
77;Very Good;I;SI2;608;560;2159;589;592;359
7;Premium;E;SI2;618;590;2159;569;576;354
7;Good;E;SI2;631;560;2159;563;566;356
77;Ideal;J;VS2;614;550;2159;59;595;364
83;Good;J;SI1;606;630;2159;603;608;367
7;Premium;H;SI2;588;590;2159;592;584;344
72;Very Good;H;SI2;624;590;2160;567;571;355
53;Ideal;F;VVS2;619;560;2160;518;522;322
53;Ideal;F;VVS2;608;560;2160;522;524;318
53;Ideal;F;VVS2;613;570;2160;52;524;32
5;Premium;F;VVS2;630;570;2160;505;501;317
5;Premium;F;VVS2;623;580;2160;511;506;317
5;Premium;F;VVS2;619;580;2160;51;507;315
5;Ideal;F;VVS2;616;560;2160;511;508;314
5;Ideal;F;VVS2;622;540;2160;511;509;317
5;Ideal;F;VVS2;620;550;2160;512;51;317
5;Premium;F;VVS2;618;560;2160;515;511;317
34;Fair;F;I1;558;620;2160;472;46;26
62;Very Good;G;VS1;601;580;2161;552;554;332
7;Premium;F;SI1;613;590;2161;571;574;351
7;Good;F;SI1;631;570;2161;561;565;355
7;Very Good;F;SI1;598;590;2161;578;582;347
7;Ideal;F;SI1;612;560;2161;572;578;352
7;Very Good;F;SI1;626;590;2161;564;57;355
7;Very Good;F;SI1;623;580;2161;562;578;355
61;Ideal;E;VS1;616;570;2161;542;545;335
7;Very Good;F;SI1;614;570;2161;573;577;353
75;Ideal;J;VS1;619;560;2161;581;585;361
71;Ideal;F;SI2;599;590;2161;579;583;348
71;Good;I;VS1;642;560;2161;562;566;362
71;Ideal;J;VVS2;605;580;2162;577;58;35
51;Ideal;G;IF;616;540;2162;517;519;319
77;Very Good;I;VS2;624;630;2162;584;58;363
73;Premium;G;SI1;608;580;2163;582;585;355
73;Premium;G;SI1;620;580;2163;575;58;358
85;Good;J;SI1;592;640;2163;613;617;364
7;Ideal;I;VS1;627;570;2163;563;567;354
7;Ideal;F;SI2;601;570;2163;578;581;348
73;Ideal;F;SI2;596;560;2164;589;585;35
7;Very Good;E;SI1;632;610;2164;561;549;351
57;Ideal;E;VS1;615;550;2164;535;537;33
56;Ideal;G;VVS1;623;550;2164;531;525;329
52;Ideal;G;IF;615;560;2164;521;516;319
73;Fair;F;SI2;592;640;2164;592;583;348
73;Fair;F;SI2;534;650;2164;619;615;33
7;Good;E;SI1;643;570;2164;563;556;36
82;Ideal;G;SI2;610;550;2165;604;599;367
75;Ideal;H;SI1;621;570;2165;582;578;36
5;Ideal;E;VVS2;611;570;2165;513;515;314
5;Ideal;F;VVS1;604;560;2165;516;521;313
71;Good;I;SI1;599;650;2165;571;574;343
7;Very Good;I;VS2;611;600;2166;567;575;349
59;Ideal;G;VVS1;615;570;2166;54;546;334
61;Ideal;G;VS1;616;550;2166;545;549;337
7;Fair;D;SI2;656;550;2167;559;55;364
76;Ideal;J;VVS2;620;570;2167;586;581;362
73;Ideal;I;VS1;621;540;2167;577;58;359
61;Ideal;G;VS1;609;570;2167;546;55;334
61;Ideal;G;VS1;619;560;2167;543;545;337
61;Ideal;G;VS1;621;560;2167;542;544;337
7;Good;F;SI1;631;640;2167;561;558;353
7;Fair;F;SI1;659;590;2167;553;549;363
7;Fair;F;SI1;648;600;2167;557;554;36
56;Ideal;G;VVS2;607;560;2167;533;532;323
7;Fair;D;SI2;645;600;2167;553;547;355
56;Premium;G;VVS1;597;590;2167;541;535;321
7;Premium;D;SI2;583;610;2167;574;57;333
56;Premium;E;VS2;599;580;2167;537;534;321
84;Fair;D;SI2;645;600;2167;592;584;379
6;Fair;G;VVS2;579;670;2167;566;547;323
5;Very Good;E;VVS2;593;560;2168;525;53;313
72;Very Good;H;SI1;637;570;2168;566;57;362
82;Premium;J;SI1;612;580;2168;599;604;368
52;Ideal;F;VVS2;616;570;2168;516;52;319
54;Ideal;F;VVS2;619;560;2168;52;523;323
71;Ideal;F;SI2;616;560;2168;573;567;351
59;Ideal;G;VVS2;622;560;2169;535;539;334
71;Premium;H;VS2;613;580;2169;576;582;355
71;Premium;F;SI2;621;600;2169;568;562;351
78;Ideal;J;SI1;611;560;2169;595;597;364
71;Premium;F;SI2;623;600;2169;57;567;354
74;Very Good;J;VS1;627;580;2170;575;58;362
53;Very Good;D;VS1;605;580;2170;527;53;32
72;Very Good;G;SI1;636;560;2170;569;572;363
7;Premium;G;SI1;603;580;2170;573;577;347
56;Ideal;D;VS1;626;590;2170;524;531;33
72;Ideal;G;SI2;616;540;2170;578;582;357
87;Premium;F;I1;591;580;2170;625;621;368
71;Very Good;G;SI2;624;590;2171;568;57;355
71;Very Good;G;SI2;624;540;2171;572;576;358
63;Premium;E;VS1;604;580;2171;559;564;339
67;Premium;H;VVS2;606;610;2171;565;561;341
67;Very Good;F;VS2;632;600;2171;555;55;349
7;Ideal;F;SI2;618;560;2171;569;571;352
77;Premium;E;SI2;625;600;2171;584;58;364
59;Ideal;E;VS1;616;570;2172;535;539;331
57;Premium;H;VVS1;616;580;2172;539;535;331
62;Ideal;G;VS1;620;560;2173;545;549;339
71;Premium;I;SI1;602;580;2173;583;576;349
51;Good;D;VVS2;631;580;2174;507;51;321
72;Good;I;VS2;601;605;2174;576;585;348
82;Very Good;J;SI2;620;580;2175;593;598;369
7;Very Good;G;SI1;621;560;2175;564;567;351
53;Very Good;F;VVS2;614;570;2175;52;522;32
53;Ideal;F;VVS2;622;540;2175;519;522;324
53;Ideal;F;VVS2;621;560;2175;515;522;322
71;Ideal;H;VS1;616;570;2175;574;579;355
59;Ideal;D;VS1;609;560;2175;539;544;33
76;Premium;I;VS2;628;610;2175;578;574;362
7;Premium;H;SI1;620;610;2176;665;569;346
7;Premium;H;SI1;609;620;2176;572;567;347
7;Very Good;H;SI1;634;610;2176;562;558;355
7;Good;H;SI1;638;580;2176;566;559;359
7;Fair;H;SI1;645;590;2176;554;551;356
7;Premium;H;SI1;603;550;2176;58;575;348
7;Good;H;SI1;602;640;2176;572;565;342
7;Very Good;F;SI2;569;620;2177;587;59;335
72;Ideal;G;SI2;617;560;2177;576;571;354
7;Premium;G;SI2;611;600;2177;567;562;345
63;Premium;H;VVS1;613;610;2177;549;544;335
53;Ideal;F;VVS2;620;570;2177;517;52;321
65;Ideal;H;VVS1;624;540;2177;555;557;347
61;Ideal;G;VS1;624;550;2177;539;544;338
57;Ideal;E;VS1;620;550;2177;531;534;33
51;Ideal;D;VS1;619;570;2177;517;514;319
54;Ideal;G;IF;615;560;2177;528;525;324
72;Very Good;I;VS2;633;590;2177;566;562;357
54;Ideal;D;VS2;600;560;2177;539;528;32
6;Very Good;E;VS1;632;560;2177;539;53;338
7;Ideal;G;SI2;627;570;2177;562;56;352
59;Premium;E;VS2;608;570;2177;542;537;328
72;Ideal;J;VS1;611;560;2177;584;582;356
65;Very Good;G;VVS2;613;590;2178;551;561;341
66;Ideal;H;VS2;614;560;2178;562;565;346
62;Ideal;G;VS1;624;570;2178;544;546;34
71;Ideal;H;SI2;627;570;2178;566;569;356
61;Very Good;E;SI1;639;540;2179;538;542;345
74;Very Good;E;SI2;617;560;2179;576;59;36
5;Very Good;G;VVS1;637;580;2180;501;504;506
75;Very Good;H;SI2;630;580;2180;576;579;364
75;Very Good;I;SI1;591;580;2180;587;591;348
54;Ideal;F;VVS2;621;540;2180;524;526;326
71;Premium;G;SI1;589;620;2181;585;579;343
71;Premium;H;VS2;628;590;2181;568;563;355
61;Ideal;G;VS1;615;560;2182;548;55;338
63;Ideal;F;VS2;612;560;2182;556;551;339
5;Good;E;VVS2;589;610;2183;518;52;306
7;Premium;F;SI1;626;550;2184;565;45;30
71;Very Good;G;SI1;629;560;2184;568;573;359
7;Ideal;H;SI1;612;560;2184;569;574;35
7;Premium;G;SI1;618;590;2184;568;559;348
7;Very Good;G;SI1;633;610;2184;56;555;353
7;Premium;G;SI1;620;610;2184;567;562;35
73;Ideal;J;SI1;620;550;2184;575;586;36
77;Good;I;VS1;641;550;2184;58;586;373
77;Fair;I;VS1;651;570;2184;565;577;372
7;Very Good;G;SI1;635;610;2184;564;561;357
7;Very Good;E;SI1;591;630;2184;589;581;346
7;Premium;H;SI2;602;610;2184;576;566;344
7;Ideal;H;VS2;614;540;2184;577;566;351
7;Premium;F;SI2;629;600;2184;557;549;348
7;Premium;F;SI2;629;570;2184;564;561;353
7;Premium;F;SI2;598;560;2184;578;573;344
7;Ideal;H;SI1;620;550;2184;571;568;353
7;Premium;H;VS2;622;580;2184;574;568;355
51;Premium;E;VVS2;621;570;2185;518;515;321
71;Very Good;I;VS2;628;590;2185;564;567;355
71;Very Good;I;VS2;604;600;2185;572;58;348
58;Good;E;VS1;586;640;2185;54;546;318
7;Ideal;I;SI1;626;560;2187;566;569;355
7;Good;H;VS2;589;650;2187;569;576;337
7;Good;H;VS2;567;630;2187;587;592;334
63;Very Good;G;VVS2;633;592;2188;542;544;344
7;Very Good;I;VS2;621;560;2188;57;574;355
56;Very Good;D;VS1;608;600;2188;532;534;324
71;Very Good;H;SI1;622;560;2188;572;576;357
72;Good;F;SI1;639;620;2188;57;563;362
52;Ideal;F;VVS1;609;570;2188;52;525;318
63;Good;F;VS1;616;607;2188;546;552;338
57;Ideal;F;VS1;619;550;2189;534;532;33
64;Ideal;F;VS2;623;560;2189;553;549;343
3;Premium;H;SI1;622;600;540;428;424;265
3;Premium;H;SI1;608;610;540;43;425;26
3;Ideal;H;SI1;629;570;540;429;426;269
3;Very Good;H;SI1;634;580;540;429;426;271
3;Ideal;H;SI1;630;540;540;43;427;27
3;Very Good;H;SI1;634;570;540;431;427;272
3;Premium;H;SI1;612;620;540;431;428;263
3;Ideal;H;SI1;629;570;540;431;428;27
3;Good;H;SI1;637;560;540;422;42;268
3;Premium;E;SI2;616;610;540;429;425;263
3;Very Good;E;SI2;635;550;540;43;427;272
3;Premium;E;SI2;617;610;540;431;428;265
3;Premium;E;SI2;617;610;540;433;429;266
3;Premium;E;SI2;627;590;540;426;422;266
33;Very Good;E;SI1;591;590;540;454;459;27
33;Good;E;SI1;631;560;540;442;445;28
33;Very Good;G;VS2;613;610;540;443;447;273
33;Very Good;H;VS1;590;620;540;449;452;266
29;Very Good;H;VVS2;612;560;541;426;429;261
29;Very Good;H;VVS2;617;550;541;427;43;264
29;Very Good;G;VVS2;622;550;541;424;427;264
29;Very Good;G;VVS2;609;570;541;428;432;261
29;Very Good;G;VVS2;619;560;541;427;43;265
29;Very Good;G;VVS2;616;560;541;424;428;263
29;Very Good;G;VVS2;602;590;541;427;43;258
3;Very Good;G;VS2;617;560;541;432;435;267
8;Good;F;SI2;639;570;2189;586;584;374
6;Ideal;E;VS2;612;560;2189;545;544;333
73;Premium;F;SI1;606;590;2190;581;577;351
6;Ideal;G;VVS2;612;560;2190;543;545;333
71;Ideal;E;SI2;623;570;2190;566;574;355
74;Good;F;SI2;593;610;2190;587;597;351
7;Good;F;SI1;579;630;2190;58;584;337
73;Good;F;SI2;581;620;2191;592;593;344
7;Very Good;F;SI1;637;550;2192;562;569;36
7;Good;E;SI2;637;610;2192;56;564;358
5;Ideal;E;VS1;617;570;2192;511;513;316
57;Ideal;E;VS1;618;550;2192;534;539;332
58;Ideal;E;VS1;606;570;2192;54;545;329
58;Ideal;E;VS1;629;540;2192;534;531;335
58;Premium;E;VS1;618;550;2192;539;535;332
61;Premium;G;VS1;627;570;2192;543;536;338
58;Fair;E;VS1;579;560;2192;552;549;319
58;Premium;E;VS2;596;590;2192;543;538;322
58;Premium;D;VS1;614;580;2192;537;534;329
59;Ideal;H;VVS1;621;550;2193;538;541;335
57;Ideal;F;VS1;610;560;2193;536;54;328
76;Fair;H;SI1;655;590;2193;575;566;374
74;Premium;I;VS1;629;570;2193;579;576;363
74;Fair;H;VS1;663;630;2193;563;55;369
7;Premium;E;SI1;624;600;2194;572;563;354
71;Ideal;G;SI2;595;570;2194;586;578;346
7;Very Good;F;SI2;607;580;2195;573;577;349
83;Good;J;SI1;638;580;2195;595;597;38
57;Ideal;H;IF;622;560;2195;53;533;33
51;Good;F;VVS2;624;630;2195;505;508;316
95;Premium;J;I1;617;590;2195;632;626;388
73;Very Good;H;SI1;628;550;2196;571;575;36
62;Premium;E;VS1;622;580;2196;541;546;338
7;Ideal;F;SI1;613;570;2196;576;579;354
7;Premium;F;SI1;604;580;2196;576;582;35
7;Very Good;F;SI1;627;570;2196;563;567;354
7;Very Good;F;SI1;624;560;2196;564;57;354
7;Premium;F;SI1;623;580;2196;567;572;355
7;Very Good;F;SI1;598;600;2196;575;583;346
7;Premium;F;SI1;621;590;2196;568;572;354
7;Very Good;F;SI1;623;570;2196;565;569;353
7;Very Good;F;SI1;626;560;2196;566;572;356
61;Good;F;VS1;600;650;2196;553;547;33
51;Ideal;G;VVS2;618;560;2197;511;515;316
51;Ideal;G;VVS2;616;550;2197;513;516;317
73;Very Good;D;SI1;622;570;2197;574;578;358
73;Premium;F;SI2;614;580;2197;583;58;357
73;Premium;I;VS1;618;620;2197;578;572;355
51;Ideal;F;VVS2;617;560;2197;511;513;316
62;Ideal;H;VVS1;611;560;2197;548;552;336
72;Ideal;H;SI1;603;590;2197;577;583;35
54;Very Good;F;VVS2;602;590;2198;527;53;318
74;Very Good;H;SI2;628;590;2198;572;577;361
72;Very Good;H;SI1;630;580;2198;568;571;359
71;Premium;F;SI1;609;590;2198;574;569;348
71;Very Good;F;SI1;632;560;2198;566;561;356
71;Very Good;F;SI1;633;600;2198;561;554;353
71;Fair;F;SI1;570;680;2198;605;587;34
71;Very Good;I;VS1;633;580;2198;568;566;359
9;Very Good;F;I1;619;590;2199;616;618;382
81;Premium;J;SI1;618;570;2199;602;596;37
49;Ideal;E;VVS2;619;560;2199;505;51;314
7;Very Good;I;VS2;618;590;2200;567;573;352
59;Very Good;D;VS2;629;567;2200;537;539;338
59;Very Good;E;VS1;612;580;2200;54;545;332
7;Very Good;H;SI1;615;550;2200;572;576;353
9;Very Good;E;I1;624;630;2200;613;601;379
78;Premium;F;SI2;628;560;2200;59;586;369
7;Ideal;F;SI1;626;560;2200;569;566;355
83;Ideal;H;SI2;607;570;2201;608;605;368
58;Very Good;F;VVS2;600;570;2201;544;542;326
71;Very Good;G;SI1;627;590;2201;565;567;355
74;Premium;H;SI1;609;600;2201;581;575;352
6;Ideal;F;VS1;619;550;2201;54;542;335
83;Ideal;I;VS2;629;560;2201;598;594;375
7;Very Good;I;VS2;628;590;2202;556;561;351
57;Ideal;E;VS2;613;570;2202;529;538;327
57;Ideal;E;VS2;610;540;2202;539;543;33
56;Ideal;G;VVS1;620;560;2202;528;53;328
71;Very Good;I;VS1;631;570;2202;568;558;355
8;Premium;J;VS1;616;600;2202;594;588;364
56;Ideal;F;VVS2;612;570;2202;531;535;326
61;Ideal;D;VS2;620;560;2202;543;548;338
54;Ideal;F;VS1;615;550;2202;526;527;324
7;Ideal;H;SI2;616;560;2202;569;571;351
71;Ideal;F;SI2;616;560;2202;568;574;352
69;Good;G;VS1;608;640;2202;577;566;347
71;Premium;I;VS1;625;590;2202;575;571;358
51;Premium;F;VS2;611;580;2203;519;516;316
72;Premium;J;VVS1;614;610;2203;577;57;352
51;Premium;F;VVS2;605;590;2203;517;515;312
51;Ideal;F;VVS2;622;560;2203;512;508;317
72;Fair;H;SI2;659;570;2203;56;554;367
51;Ideal;F;VVS2;626;570;2203;513;51;32
51;Ideal;F;VVS2;624;570;2203;512;508;318
51;Ideal;F;VVS2;612;560;2203;519;517;317
51;Ideal;F;VVS2;612;560;2203;519;517;317
51;Premium;D;VS1;600;580;2203;519;514;31
52;Very Good;F;VVS1;617;560;2205;517;522;32
76;Very Good;J;VS2;612;570;2206;586;591;36
71;Very Good;G;SI1;621;580;2206;568;572;354
71;Very Good;G;SI1;624;570;2206;566;569;354
72;Very Good;H;VS1;628;560;2206;572;577;361
74;Premium;G;SI2;601;580;2206;589;586;353
5;Ideal;E;VVS2;617;557;2206;509;512;313
62;Ideal;G;VS1;607;550;2206;555;559;338
57;Ideal;G;VVS2;607;550;2206;536;534;325
57;Ideal;G;VVS2;617;560;2206;533;53;328
57;Ideal;G;VVS2;617;540;2206;541;532;331
61;Premium;D;VS1;624;570;2207;546;544;34
71;Premium;H;SI1;624;620;2207;567;564;353
62;Ideal;I;VVS1;611;550;2207;552;557;339
61;Ideal;D;VS2;610;570;2207;549;553;336
71;Premium;H;SI1;625;600;2207;575;568;357
71;Very Good;H;SI1;631;570;2207;565;561;355
71;Very Good;H;SI1;635;570;2207;567;563;359
71;Good;H;SI1;640;610;2207;561;554;357
71;Fair;I;VS2;647;600;2208;554;546;356
72;Very Good;J;VVS1;601;580;2208;58;584;35
51;Ideal;F;VVS1;609;570;2208;516;521;316
62;Ideal;E;VS2;620;545;2208;546;548;339
51;Ideal;G;IF;614;540;2208;518;524;32
7;Fair;G;SI2;586;560;2208;58;574;338
71;Premium;G;SI2;621;580;2208;572;568;354
7;Very Good;G;SI1;636;580;2209;561;565;358
7;Very Good;G;SI1;628;580;2209;564;569;356
71;Ideal;H;VS1;621;550;2209;568;572;354
51;Ideal;E;VVS2;617;570;2209;511;514;316
7;Good;G;SI1;627;590;2209;557;563;351
71;Very Good;H;SI1;631;560;2210;562;569;357
7;Very Good;D;SI1;637;590;2210;559;565;358
65;Ideal;H;VVS2;616;580;2210;556;56;344
5;Ideal;F;VVS2;605;560;2210;515;509;31
5;Ideal;F;VVS2;613;590;2210;505;51;311
73;Ideal;G;SI2;618;560;2210;576;58;357
54;Ideal;H;IF;603;550;2210;529;533;32
57;Ideal;H;IF;610;570;2210;535;538;327
5;Ideal;D;VVS2;604;540;2211;523;517;314
66;Very Good;G;VVS2;605;590;2211;567;572;344
51;Very Good;E;VVS2;614;590;2211;51;516;315
47;Fair;D;IF;606;600;2211;509;498;305
51;Ideal;E;VVS2;628;560;2211;513;515;323
58;Ideal;D;VS1;618;560;2211;534;537;331
58;Ideal;H;IF;616;570;2211;534;537;33
63;Premium;F;VS2;610;610;2211;56;549;338
63;Very Good;D;SI1;631;580;2211;549;544;345
67;Premium;F;VS2;625;590;2211;558;553;347
7;Good;F;VS2;635;560;2212;564;545;352
7;Very Good;G;VS1;629;590;2212;556;563;352
72;Premium;G;SI1;612;620;2212;575;572;351
7;Very Good;H;SI1;621;590;2213;562;566;35
7;Premium;F;SI2;618;600;2213;565;571;351
59;Very Good;E;VVS2;598;570;2214;548;553;329
71;Good;I;VS2;643;630;2214;563;556;36
7;Very Good;H;SI1;628;570;2214;561;566;354
6;Premium;D;VS2;596;590;2214;553;547;328
75;Premium;E;SI2;619;550;2214;589;584;363
71;Ideal;G;SI1;625;570;2215;572;564;355
71;Good;G;SI1;639;560;2215;562;559;358
73;Ideal;I;SI1;620;570;2215;574;577;356
64;Ideal;E;SI1;609;570;2215;556;558;339
7;Premium;E;SI2;611;610;2215;574;569;349
71;Good;E;SI2;578;600;2215;586;583;338
71;Good;D;SI2;643;560;2215;564;559;361
71;Premium;G;SI1;628;610;2215;564;559;353
71;Premium;E;SI2;621;620;2215;57;567;353
71;Premium;G;SI1;585;580;2215;587;582;342
75;Premium;G;SI2;610;580;2216;59;594;361
54;Ideal;F;VVS2;612;550;2216;525;527;322
72;Premium;I;VS2;609;600;2216;576;58;352
52;Ideal;F;VVS2;618;560;2216;52;517;32
52;Ideal;D;VVS2;599;570;2217;521;528;314
57;Ideal;G;VVS1;619;570;2217;531;535;33
71;Very Good;J;VVS1;597;580;2218;58;583;347
72;Very Good;G;SI2;619;590;2218;567;571;352
71;Very Good;I;SI1;626;590;2218;567;57;356
7;Good;H;SI1;637;590;2218;553;559;354
7;Premium;H;VS2;608;580;2218;571;568;346
7;Good;G;SI1;639;580;2218;557;551;354
54;Ideal;F;VVS2;614;560;2218;527;529;324
73;Ideal;I;SI2;624;560;2218;574;577;359
71;Ideal;I;SI1;625;570;2218;569;574;357
7;Premium;D;SI1;614;590;2218;567;564;347
56;Premium;F;VVS1;611;560;2218;541;53;327
71;Very Good;I;VS2;614;560;2219;573;579;353
5;Very Good;F;IF;597;600;2219;518;524;311
